,0,1,2,3
129,-7674.972300000491,4864934.486199996,1.0,0.0
130,-7530.432033367456,4864918.832550708,1.0,1.0
131,-7308.779111966492,4864804.134827018,1.0,2.0
132,-7628.1232799999425,4864985.59166,0.0,0.0
133,-7404.705499999225,4864787.466200002,3.0,2.0
134,-7329.619084242731,4864818.284075645,1.0,2.0
135,-7380.246239998936,4864774.607399999,3.0,2.0
136,-7374.347500000149,4864845.604699999,3.0,2.0
137,-7644.916279999167,4864929.29752,3.0,0.0
138,-7508.163151245565,4864866.618050434,2.0,1.0
139,-7353.292695935816,4864836.0991175715,1.0,2.0
140,-7318.971620000155,4864795.107240002,0.0,2.0
141,-7313.731119778007,4864792.063410872,4.0,2.0
142,-7673.966639999298,4864934.141600001,3.0,0.0
143,-7422.825299999864,4864888.120740001,0.0,1.0
144,-7638.80799999833,4864907.044100001,3.0,0.0
145,-7429.679421328008,4864886.405380101,0.0,1.0
146,-7434.641952182352,4864853.812749017,0.0,2.0
147,-7312.067959999293,4864808.696019998,3.0,2.0
148,-7338.753299999981,4864825.8571000025,0.0,2.0
149,-7410.292879999427,4864888.66504,0.0,1.0
150,-7374.5613599993285,4864844.571060001,4.0,2.0
151,-7665.153119999915,4864937.300739999,2.0,0.0
152,-7393.710880000889,4864782.6203999985,3.0,2.0
153,-7537.321899998933,4864895.775700003,3.0,1.0
154,-7316.86719999835,4864813.714900003,4.0,2.0
155,-7683.681559999287,4864931.09072,0.0,0.0
156,-7338.857999999075,4864825.9152000025,1.0,2.0
157,-7536.611999999733,4864927.781999998,2.0,1.0
158,-7646.054379998892,4864929.9664400015,1.0,0.0
159,-7638.843199998141,4864999.3684,0.0,0.0
160,-7325.190320000052,4864822.88752,4.0,2.0
161,-7657.040080000458,4864936.902340002,1.0,0.0
162,-7311.73613999933,4864809.294179997,3.0,2.0
163,-7352.664768945427,4864829.44932691,0.0,2.0
164,-7344.987400000542,4864829.31572,0.0,2.0
165,-7408.338870193809,4864811.529825352,3.0,2.0
166,-7333.069099999964,4864769.216300003,0.0,2.0
167,-7355.356859999895,4864835.9796400005,2.0,2.0
168,-7385.426100000738,4864839.015600003,0.0,2.0
169,-7635.452599998563,4864966.3134,1.0,0.0
170,-7322.784779999404,4864820.641880001,2.0,2.0
171,-7601.616200000049,4864980.348899998,1.0,0.0
172,-7398.668904824557,4864780.7750566965,3.0,2.0
173,-7661.558200001718,4864934.3435999965,2.0,0.0
174,-7395.1379799991855,4864786.2135000015,1.0,2.0
175,-7656.1574199996885,4864935.747479998,3.0,0.0
176,-7356.575140000881,4864762.435680001,3.0,2.0
177,-7333.069099999964,4864771.151100002,0.0,2.0
178,-7354.00121999979,4864834.316580003,2.0,2.0
179,-7317.108820000291,4864797.770900002,0.0,2.0
180,-7405.681699998676,4864801.905699998,0.0,2.0
181,-7674.7658799991,4864934.228800001,2.0,0.0
182,-7637.397640000283,4864902.122760002,3.0,0.0
183,-7356.135840000957,4864761.773980002,3.0,2.0
184,-7388.703640000524,4864836.70388,3.0,2.0
185,-7611.056499999017,4864981.801700003,0.0,0.0
186,-7648.492279999703,4864932.22524,3.0,0.0
187,-7529.290600000321,4864934.401959999,3.0,1.0
188,-7640.066459999232,4865003.53016,0.0,0.0
189,-7643.025819999725,4864923.4861200005,3.0,0.0
190,-7359.4098799988615,4864840.961260002,0.0,2.0
191,-7365.867299999296,4864843.632759999,0.0,2.0
192,-7360.497299999,4864837.920500003,3.0,2.0
193,-7649.886619998516,4864945.199599997,0.0,0.0
194,-7320.728439999372,4864816.768079997,0.0,2.0
195,-7468.870245195925,4864827.937682956,0.0,1.0
196,-7331.74799999967,4864767.318000004,3.0,2.0
197,-7387.3566000007095,4864839.79336,1.0,2.0
198,-7454.852953682095,4864823.57270387,0.0,1.0
199,-7631.894900001586,4864981.9169000015,3.0,0.0
200,-7345.813239999861,4864762.1973600015,2.0,2.0
201,-7321.846261028199,4864826.773397222,0.0,2.0
202,-7628.367660000176,4864992.901059999,3.0,0.0
203,-7469.304099998623,4864816.128560003,3.0,1.0
204,-7641.5731999985865,4865008.853,2.0,0.0
205,-7445.794898385554,4864871.21392253,0.0,2.0
206,-7363.515343351662,4864767.85260409,1.0,2.0
207,-7333.069099999964,4864771.151100002,0.0,2.0
208,-7331.496599998325,4864767.7711,1.0,2.0
209,-7637.618239999562,4864905.765640003,1.0,0.0
210,-7681.793719999491,4864931.631819999,0.0,0.0
211,-7525.791359999032,4864933.223559998,2.0,1.0
212,-7430.771639999747,4864877.081139999,2.0,1.0
213,-7312.17302000001,4864805.107959999,0.0,2.0
214,-7377.846599999814,4864852.802199997,4.0,2.0
215,-7391.503324978054,4864835.4130211305,1.0,2.0
216,-7414.873469986021,4864881.276651077,2.0,1.0
217,-7638.144079999625,4865000.721780001,2.0,0.0
218,-7327.929099999366,4864824.406999998,1.0,2.0
219,-7555.145599998534,4864885.259499997,3.0,1.0
220,-7380.757205867767,4864851.813194792,2.0,2.0
221,-7329.440159884095,4864763.904592518,3.0,2.0
222,-7403.491600000113,4864787.62872,3.0,2.0
223,-7340.171059999615,4864826.643700002,1.0,2.0
224,-7436.932179999351,4864862.676580002,1.0,1.0
225,-7388.302358158678,4864841.82774125,0.0,2.0
226,-7328.765039999781,4864823.9597999975,1.0,2.0
227,-7626.4219800002875,4864981.277180001,0.0,0.0
228,-7329.3768000006685,4864825.210199997,3.0,2.0
229,-7339.106979999691,4864826.4111399995,3.0,2.0
230,-7417.558400001377,4864893.060199998,3.0,1.0
231,-7434.641952182352,4864853.812749017,0.0,2.0
232,-7330.786899998785,4864821.437299997,4.0,2.0
233,-7371.374951340257,4864761.2850931585,1.0,2.0
234,-7623.789240000397,4864984.581740001,0.0,0.0
235,-7534.6607492424555,4864944.603447083,1.0,1.0
236,-7637.6014866434025,4864908.425681905,1.0,0.0
237,-7541.168800000101,4864920.726800002,1.0,1.0
238,-7457.046999999136,4864847.773399997,2.0,1.0
239,-7533.13464308083,4864941.600962362,1.0,1.0
240,-7353.4149581558995,4864842.228944383,0.0,2.0
241,-7424.873508205264,4864876.676202133,1.0,1.0
242,-7633.469399999824,4864965.338399999,3.0,0.0
243,-7350.692271372676,4864757.520965258,3.0,2.0
244,-7352.463060000539,4864833.463120002,3.0,2.0
245,-7644.68213999942,4864920.6465,1.0,0.0
246,-7643.117800001055,4864947.830799997,2.0,0.0
247,-7382.8626423023625,4864850.421213404,2.0,2.0
248,-7516.764097476749,4864888.9325329885,3.0,1.0
249,-7369.032500000299,4864846.299900001,3.0,2.0
250,-7669.247800000012,4864936.126800002,3.0,0.0
251,-7370.087421828508,4864845.175526016,1.0,2.0
252,-7536.565799999983,4864934.328000002,1.0,1.0
253,-7359.564339998365,4864837.402900004,2.0,2.0
254,-7385.526399999857,4864838.958999999,4.0,2.0
255,-7311.6755136542015,4864798.268532974,1.0,2.0
256,-7374.675900915265,4864851.908953007,1.0,2.0
257,-7309.849300000816,4864812.695299998,1.0,2.0
258,-7528.777618642896,4864943.893141193,3.0,1.0
259,-7390.435400001707,4864835.897,4.0,2.0
260,-7603.5650999993095,4864979.7901,2.0,0.0
261,-7361.540699999779,4864765.608599998,3.0,2.0
262,-7682.0619599998,4864932.170020003,0.0,0.0
263,-7359.331099998206,4864837.273500003,4.0,2.0
264,-7643.117800001055,4864947.830799997,2.0,0.0
265,-7588.278359998762,4864985.7538600005,1.0,0.0
266,-7326.994579999894,4864816.79276,4.0,2.0
267,-7620.837539999188,4864976.251140001,1.0,0.0
268,-7353.563500000537,4864763.14812,1.0,2.0
269,-7352.760920000821,4864833.628340001,1.0,2.0
270,-7426.938324466349,4864864.108050242,0.0,1.0
271,-7596.952560000122,4864982.634759999,1.0,0.0
272,-7435.145008414983,4864892.05581905,0.0,1.0
273,-7314.132500000298,4864816.752599998,2.0,2.0
274,-7368.052520000188,4864845.3395799985,0.0,2.0
275,-7645.038399999588,4864946.315140001,3.0,0.0
276,-7455.596345780789,4864820.9442058625,0.0,1.0
277,-7351.771084593982,4864841.002869051,1.0,2.0
278,-7458.960460000486,4864813.183460002,2.0,1.0
279,-7535.467359496653,4864918.95904955,3.0,1.0
280,-7469.88919999823,4864815.057400003,2.0,1.0
281,-7675.880459999293,4864933.276620001,2.0,0.0
282,-7638.012059999257,4864908.097540001,1.0,0.0
283,-7356.834039999545,4864836.799140001,3.0,2.0
284,-7594.736999999731,4864983.902400002,1.0,0.0
285,-7359.371300000697,4864837.295820002,1.0,2.0
286,-7644.3403999991715,4864928.41796,3.0,0.0
287,-7512.51209999919,4864851.751600002,2.0,1.0
288,-7331.315659999847,4864821.730779996,1.0,2.0
289,-7590.197319998591,4864985.203760001,3.0,0.0
290,-7388.458478762211,4864844.879425719,1.0,2.0
291,-7458.945969039202,4864828.468776593,0.0,1.0
292,-7434.641952182352,4864853.812749017,0.0,2.0
293,-7428.53828330785,4864899.87263641,0.0,1.0
294,-7332.154229257255,4864832.493940249,0.0,2.0
295,-7359.740706413984,4864762.102593446,3.0,2.0
296,-7533.837600000203,4864939.373000003,0.0,1.0
297,-7411.328600000592,4864885.405900001,0.0,1.0
298,-7326.994579999894,4864816.79276,4.0,2.0
299,-7688.07953999862,4864929.46342,1.0,0.0
300,-7404.436200000346,4864808.869900003,1.0,2.0
301,-7367.17650000006,4864844.359139999,3.0,2.0
302,-7561.829121623933,4864865.287019674,1.0,1.0
303,-7414.916941028089,4864881.27501066,1.0,1.0
304,-7424.566336952895,4864900.430163763,0.0,1.0
305,-7327.18936233148,4864819.008868046,3.0,2.0
306,-7673.811419998855,4864934.842479997,0.0,0.0
307,-7670.392700000107,4864935.79868,3.0,0.0
308,-7371.225639999658,4864846.605659999,3.0,2.0
309,-7618.763300001621,4864975.433799997,3.0,0.0
310,-7411.353135820478,4864802.929530874,0.0,2.0
311,-7408.338870193809,4864811.529825352,0.0,2.0
312,-7423.174240001291,4864898.259599999,0.0,1.0
313,-7643.428199999034,4864927.950800002,3.0,0.0
314,-7587.4943199992185,4864985.978619998,3.0,0.0
315,-7331.580040000378,4864821.877519996,1.0,2.0
316,-7319.149859119952,4864813.307627346,0.0,2.0
317,-7423.432015863806,4864901.086568806,1.0,1.0
318,-7410.026599999515,4864887.749600002,0.0,1.0
319,-7460.7679000012595,4864810.030100003,3.0,1.0
320,-7524.940259999036,4864945.42088,0.0,1.0
321,-7368.780913997441,4864844.417687799,2.0,2.0
322,-7357.05410000086,4864765.084680002,2.0,2.0
323,-7362.378263351321,4864767.77648409,1.0,2.0
324,-7376.687839999795,4864852.372639997,3.0,2.0
325,-7424.100979999453,4864875.86474,3.0,1.0
326,-7644.234419999272,4864927.356880001,0.0,0.0
327,-7460.7679000012595,4864810.030100003,1.0,1.0
328,-7524.106247036159,4864951.2427101815,3.0,1.0
329,-7563.486800000817,4864868.689439998,2.0,1.0
330,-7325.1887799993165,4864822.886659999,4.0,2.0
331,-7457.755499999971,4864815.285700001,1.0,1.0
332,-7331.643080000579,4864822.359639998,3.0,2.0
333,-7393.809199906886,4864836.546784529,1.0,2.0
334,-7624.137319999188,4864979.59862,0.0,0.0
335,-7379.581400000304,4864774.878339998,3.0,2.0
336,-7326.994579999894,4864816.79276,4.0,2.0
337,-7533.13464308083,4864941.600962362,1.0,1.0
338,-7366.033442975579,4864844.873077924,0.0,2.0
339,-7645.513960000127,4864931.150300002,2.0,0.0
340,-7353.783760000021,4864836.017920001,3.0,2.0
341,-7646.775800000875,4864926.0546,3.0,0.0
342,-7536.565799999983,4864934.328000002,1.0,1.0
343,-7408.6952507160595,4864892.902283996,2.0,1.0
344,-7336.700399998576,4864764.478799999,3.0,2.0
345,-7449.9490473642945,4864822.447647738,0.0,1.0
346,-7557.693059998752,4864886.6575,1.0,1.0
347,-7393.771970195323,4864837.638040849,1.0,2.0
348,-7602.395759999753,4864980.125379998,2.0,0.0
349,-7629.801219999789,4864985.483780001,0.0,0.0
350,-7375.383820000291,4864849.087660001,3.0,2.0
351,-7311.473200000078,4864806.750859998,0.0,2.0
352,-7619.618659999967,4864979.225019999,2.0,0.0
353,-7332.188780000061,4864822.215140001,4.0,2.0
354,-7601.616200000049,4864980.348899998,1.0,0.0
355,-7374.5613599993285,4864844.571060001,4.0,2.0
356,-7639.668779999763,4864915.10914,0.0,0.0
357,-7317.86445999965,4864814.715420004,3.0,2.0
358,-7311.719722882658,4864796.141158622,1.0,2.0
359,-7304.172143097967,4864815.36993673,0.0,2.0
360,-7341.484759999066,4864755.854799999,3.0,2.0
361,-7646.129639999568,4864932.41082,1.0,0.0
362,-7376.6521979540585,4864771.103671096,0.0,2.0
363,-7637.983399999142,4864908.955520001,3.0,0.0
364,-7390.973798478395,4864836.276128381,2.0,2.0
365,-7329.072219999134,4864823.219119998,1.0,2.0
366,-7341.831079999357,4864827.564660002,1.0,2.0
367,-7521.274028494209,4864935.576916015,1.0,1.0
368,-7377.968620000779,4864851.61332,3.0,2.0
369,-7369.484039999545,4864778.980000002,0.0,2.0
370,-7372.533915810287,4864772.485950238,1.0,2.0
371,-7365.186520000548,4864845.077019999,3.0,2.0
372,-7385.372800000012,4864776.740699999,3.0,2.0
373,-7370.127824570984,4864839.087595038,0.0,2.0
374,-7315.263873372972,4864811.210533987,2.0,2.0
375,-7640.905820000917,4864915.288540002,1.0,0.0
376,-7683.855900000781,4864930.357900001,3.0,0.0
377,-7504.413159999252,4864856.39248,1.0,1.0
378,-7316.963899999858,4864795.2365000015,3.0,2.0
379,-7642.4459999985975,4865016.687799999,2.0,0.0
380,-7517.269920785725,4864888.489291058,2.0,1.0
381,-7424.706377164275,4864885.831415405,0.0,1.0
382,-7352.520300000906,4864833.494800001,3.0,2.0
383,-7469.328741654754,4864834.110160768,2.0,1.0
384,-7675.306560000034,4864934.390359997,2.0,0.0
385,-7368.1391800001265,4864767.597580003,3.0,2.0
386,-7434.641952182352,4864853.812749017,0.0,2.0
387,-7573.179068620503,4864872.60271189,0.0,1.0
388,-7408.178261492401,4864801.393198525,0.0,2.0
389,-7460.7679000012595,4864810.030100003,1.0,1.0
390,-7374.5613599993285,4864844.571060001,4.0,2.0
391,-7319.733679999411,4864816.216140001,2.0,2.0
392,-7351.6458399988705,4864759.700880001,3.0,2.0
393,-7315.513660000264,4864817.518839999,2.0,2.0
394,-7507.032078322023,4864834.893869832,2.0,1.0
395,-7360.059719411283,4864836.007424993,0.0,2.0
396,-7367.437259999662,4864846.4486799985,0.0,2.0
397,-7422.998604976387,4864893.598475737,0.0,1.0
398,-7379.699555990845,4864842.1529712,1.0,2.0
399,-7470.539500001818,4864863.624300003,1.0,1.0
400,-7408.070780000091,4864792.240720001,4.0,2.0
401,-7376.904599998145,4864852.0293999985,4.0,2.0
402,-7402.986300000548,4864800.50688,0.0,2.0
403,-7390.095800001174,4864781.450599998,3.0,2.0
404,-7321.846261028199,4864826.773397222,0.0,2.0
405,-7618.061900001019,4864975.845240001,0.0,0.0
406,-7633.205600000918,4864965.1088000005,1.0,0.0
407,-7349.460094164312,4864830.961911569,0.0,2.0
408,-7610.001860000193,4864977.945219999,3.0,0.0
409,-7490.008980000019,4864883.72356,3.0,1.0
410,-7329.139133762568,4864767.027960626,1.0,2.0
411,-7531.8166786439715,4864931.034201196,3.0,1.0
412,-7386.70956633985,4864847.370468892,3.0,2.0
413,-7612.491440000385,4864978.719059999,3.0,0.0
414,-7314.02715999931,4864814.03046,3.0,2.0
415,-7311.025882393123,4864808.476525402,1.0,2.0
416,-7406.06309999898,4864788.219300002,4.0,2.0
417,-7605.4193000011155,4864979.070799999,0.0,0.0
418,-7566.9059799991555,4864875.67336,3.0,1.0
419,-7537.320119998603,4864895.774740003,2.0,1.0
420,-7382.346218477935,4864842.555668383,2.0,2.0
421,-7669.247800000012,4864936.126800002,3.0,0.0
422,-7313.065520714968,4864792.170037955,2.0,2.0
423,-7434.641952182352,4864853.812749017,0.0,2.0
424,-7523.130813726037,4864945.360050238,1.0,1.0
425,-7456.980220000444,4864824.7412,0.0,1.0
426,-7316.4574000015855,4864800.7843,1.0,2.0
427,-7395.359920000285,4864783.953239999,4.0,2.0
428,-7390.8867600001395,4864780.2178799985,3.0,2.0
429,-7408.983220000565,4864791.259699998,3.0,2.0
430,-7647.878859999776,4864930.514499999,0.0,0.0
431,-7480.376127696038,4864841.713163933,2.0,1.0
432,-7321.846261028199,4864826.773397222,0.0,2.0
433,-7374.5613599993285,4864844.571060001,4.0,2.0
434,-7636.297600001098,4864898.285099998,1.0,0.0
435,-7689.51339999959,4864928.736100003,1.0,0.0
436,-7515.692153905333,4864942.338233174,1.0,1.0
437,-7644.584040001034,4864948.622159999,3.0,0.0
438,-7510.211205821485,4864949.287095763,1.0,1.0
439,-7310.057300001383,4864815.1565999985,4.0,2.0
440,-7422.316300000994,4864895.611699998,3.0,1.0
441,-7365.602641032636,4864834.266806528,0.0,2.0
442,-7323.855499999225,4864817.591939997,1.0,2.0
443,-7313.5979999654,4864792.0847362885,3.0,2.0
444,-7323.356758622825,4864816.793152568,3.0,2.0
445,-7399.780022411794,4864783.062498349,3.0,2.0
446,-7656.944400000572,4864935.19536,2.0,0.0
447,-7359.91336009279,4864833.420775658,0.0,2.0
448,-7499.905105406045,4864850.823574945,2.0,1.0
449,-7628.134500000626,4864977.021200001,3.0,0.0
450,-7677.608639999478,4864932.781180001,1.0,0.0
451,-7380.497230787574,4864777.814370265,3.0,2.0
452,-7338.439240000395,4864826.040599999,3.0,2.0
453,-7690.24339999929,4864928.526820001,3.0,0.0
454,-7370.667159999906,4864846.29584,3.0,2.0
455,-7681.953739999234,4864931.53582,2.0,0.0
456,-7533.830638644099,4864928.577861196,3.0,1.0
457,-7365.191185952723,4864847.375915847,0.0,2.0
458,-7644.584040001034,4864948.622159999,3.0,0.0
459,-7537.1648154273635,4864922.477093134,3.0,1.0
460,-7376.361253269016,4864852.300753778,3.0,2.0
461,-7326.994579999894,4864816.79276,4.0,2.0
462,-7515.466757475586,4864889.013672988,3.0,1.0
463,-7373.579940000922,4864852.6872,3.0,2.0
464,-7428.88932000026,4864876.079259998,2.0,1.0
465,-7321.037900000811,4864820.5837,4.0,2.0
466,-7542.030006559938,4864922.571002717,1.0,1.0
467,-7474.5186000004405,4864881.694559999,1.0,1.0
468,-7645.930959999561,4864928.910120002,3.0,0.0
469,-7664.750980000197,4864937.41596,2.0,0.0
470,-7373.954939999431,4864848.242760002,0.0,2.0
471,-7637.50473999977,4864902.496560001,3.0,0.0
472,-7603.5650999993095,4864979.7901,2.0,0.0
473,-7516.198399998249,4864889.940200001,3.0,1.0
474,-7314.109499998392,4864816.739699997,4.0,2.0
475,-7326.994579999894,4864816.79276,4.0,2.0
476,-7645.824519999325,4864926.195840002,1.0,0.0
477,-7559.497299998999,4864887.650399998,2.0,1.0
478,-7322.484879998862,4864799.896439998,0.0,2.0
479,-7572.053273737431,4864882.3671180615,1.0,1.0
480,-7641.74775999859,4865010.41996,3.0,0.0
481,-7639.302267100661,4865008.168517071,2.0,0.0
482,-7342.145350121706,4864826.90385328,2.0,2.0
483,-7374.5613599993285,4864844.571060001,4.0,2.0
484,-7644.9130599997925,4864929.758959998,0.0,0.0
485,-7640.209500000627,4865005.053820001,1.0,0.0
486,-7458.381099998953,4864852.149700001,0.0,1.0
487,-7365.495339999348,4864844.3375,2.0,2.0
488,-7623.100020000339,4864981.2788,1.0,0.0
489,-7518.958238143473,4864945.377843946,3.0,1.0
490,-7317.188779999316,4864794.965620001,3.0,2.0
491,-7689.51339999959,4864928.736100003,3.0,0.0
492,-7635.344719999283,4864960.239999999,2.0,0.0
493,-7528.8739600002755,4864938.4905,0.0,1.0
494,-7652.959980000554,4864928.48228,3.0,0.0
495,-7457.755499999971,4864815.285700001,1.0,1.0
496,-7524.00507999882,4864944.812180002,2.0,1.0
497,-7329.477424242347,4864807.545595646,1.0,2.0
498,-7464.207770925015,4864827.668080477,0.0,1.0
499,-7523.130813726037,4864945.360050238,1.0,1.0
500,-7324.080699998885,4864817.717,4.0,2.0
501,-7410.692299999297,4864890.038199998,0.0,1.0
502,-7458.082199998199,4864831.376599997,3.0,1.0
503,-7353.695300001651,4864834.147,0.0,2.0
504,-7326.361659999192,4864820.804299999,2.0,2.0
505,-7639.74918000102,4865003.44806,1.0,0.0
506,-7349.276040000468,4864832.605920001,3.0,2.0
507,-7316.467199999093,4864813.091720001,2.0,2.0
508,-7439.624499998986,4864864.1263,0.0,1.0
509,-7453.766219999641,4864854.102519998,3.0,1.0
510,-7345.876194906234,4864830.390150425,1.0,2.0
511,-7374.5613599993285,4864844.571060001,4.0,2.0
512,-7318.341099999845,4864814.532499999,2.0,2.0
513,-7460.27969999984,4864824.969700001,0.0,1.0
514,-7376.274300000071,4864852.633839997,3.0,2.0
515,-7344.665600000322,4864750.121599998,3.0,2.0
516,-7380.123660000413,4864848.57326,2.0,2.0
