,0,1,2,3
165,-7404.8357000015685,4864811.529825352,3.0,2.0
166,-7333.069099999964,4864769.216300003,0.0,2.0
167,-7353.723400000484,4864833.494800001,2.0,2.0
168,-7390.620600000026,4864837.214649305,0.0,2.0
169,-7635.452599998563,4864966.3134,1.0,0.0
170,-7321.038300000129,4864818.308049999,2.0,2.0
171,-7601.616200000049,4864982.456100002,1.0,0.0
172,-7396.896099999547,4864789.236699998,3.0,2.0
173,-7667.351799998431,4864934.3435999965,2.0,0.0
174,-7398.534499999137,4864788.097900003,1.0,2.0
175,-7659.935300000012,4864934.3435999965,3.0,0.0
176,-7354.719900000842,4864761.8244,3.0,2.0
177,-7331.464374998585,4864758.186399996,3.0,2.0
178,-7359.331099998206,4864837.273500003,2.0,2.0
179,-7320.078899998219,4864794.327799998,0.0,2.0
180,-7405.681699998676,4864801.905699998,0.0,2.0
181,-7683.855900000781,4864930.066799998,2.0,0.0
182,-7636.622600000351,4864897.526100002,3.0,0.0
183,-7355.98189166778,4864762.5402000025,3.0,2.0
184,-7390.671238889298,4864835.897,3.0,2.0
185,-7611.056499999017,4864981.791509095,0.0,0.0
186,-7646.3075999990115,4864936.126800002,3.0,0.0
187,-7516.615392487496,4864939.258299999,2.0,1.0
188,-7641.005223076216,4865001.277099997,0.0,0.0
189,-7646.775800000875,4864930.066799998,3.0,0.0
190,-7356.454635411504,4864840.922600001,0.0,2.0
191,-7367.409899998456,4864841.755599998,0.0,2.0
192,-7360.497299999,4864837.917760871,3.0,2.0
193,-7643.20149999857,4864947.9095575735,0.0,0.0
194,-7316.84593333304,4864821.440198562,0.0,2.0
195,-7468.870245195925,4864828.667000003,0.0,1.0
196,-7331.74799999967,4864767.318000004,3.0,2.0
197,-7390.184700001031,4864845.678778571,1.0,2.0
198,-7450.481994569302,4864827.937682956,0.0,1.0
199,-7631.894900001586,4864981.9169000015,3.0,0.0
200,-7359.4400999993095,4864796.707199999,2.0,2.0
201,-7321.846261028199,4864826.773397222,0.0,2.0
202,-7639.35000000149,4865007.513685353,3.0,0.0
203,-7453.150014286595,4864828.675033331,2.0,1.0
204,-7641.5731999985865,4865008.8724875,2.0,0.0
205,-7394.577824883162,4864836.924705662,0.0,2.0
206,-7390.761199999601,4864773.7365000015,1.0,2.0
207,-7333.069099999964,4864772.489,0.0,2.0
208,-7331.496599998325,4864767.7711,1.0,2.0
209,-7638.276000000535,4864905.187200001,1.0,0.0
210,-7684.282400000841,4864931.4921,0.0,0.0
211,-7527.45109999925,4864929.146399998,2.0,1.0
212,-7435.0553999990225,4864878.1765,2.0,1.0
213,-7375.985800001769,4864805.7271,0.0,2.0
214,-7377.846599999814,4864852.802199997,4.0,2.0
215,-7390.669500000776,4864835.035099998,1.0,2.0
216,-7414.873469986021,4864881.276651077,2.0,1.0
217,-7642.4459999985975,4865010.659500003,2.0,0.0
218,-7332.1088000014415,4864824.406999998,1.0,2.0
219,-7559.524500001221,4864887.665399998,3.0,1.0
220,-7380.866799999029,4864845.755299999,2.0,2.0
221,-7327.48453715369,4864766.6781973,3.0,2.0
222,-7403.73600000143,4864789.018399999,3.0,2.0
223,-7320.078899998219,4864827.719507538,1.0,2.0
224,-7439.624499998986,4864864.0950333355,1.0,1.0
225,-7377.218935716897,4864836.055799998,0.0,2.0
226,-7327.929099999366,4864824.406999998,1.0,2.0
227,-7642.4459999985975,4864984.319200002,0.0,0.0
228,-7329.3768000006685,4864825.210199997,3.0,2.0
229,-7337.527899999171,4864825.624499999,3.0,2.0
230,-7417.532742858465,4864893.060199998,3.0,1.0
231,-7448.133837742701,4864861.809054181,3.0,1.0
232,-7330.786899998785,4864821.437299997,4.0,2.0
233,-7366.449900001287,4864770.2973000035,1.0,2.0
234,-7632.179299999028,4864984.319200002,1.0,0.0
235,-7535.209515403957,4864948.090411805,1.0,1.0
236,-7641.771899998189,4864922.313900001,1.0,0.0
237,-7541.186990476257,4864920.726800002,1.0,1.0
238,-7480.3154322803,4864853.561099999,2.0,1.0
239,-7531.664123876727,4864943.668036926,1.0,1.0
240,-7359.91336009279,4864843.493344098,0.0,2.0
241,-7432.44810000062,4864881.27501066,1.0,1.0
242,-7633.447319999584,4864970.1708,3.0,0.0
243,-7355.670499999077,4864762.5402000025,3.0,2.0
244,-7370.399900000542,4864829.557700002,3.0,2.0
245,-7656.559099998325,4864938.275399998,1.0,0.0
246,-7643.129933333025,4864947.9095575735,2.0,0.0
247,-7377.29603530094,4864845.965452015,2.0,2.0
248,-7516.841499999165,4864889.940200001,3.0,1.0
249,-7377.846599999814,4864841.174320959,3.0,2.0
250,-7669.247800000012,4864936.126800002,3.0,0.0
251,-7383.670200001447,4864850.150565037,1.0,2.0
252,-7545.474832799286,4864929.947813578,1.0,1.0
253,-7359.331099998206,4864837.273500003,2.0,2.0
254,-7385.526399999857,4864838.958999999,4.0,2.0
255,-7313.040137425654,4864800.670677118,1.0,2.0
256,-7374.897300001234,4864845.678778571,1.0,2.0
257,-7309.849300000816,4864812.695299998,1.0,2.0
258,-7523.601199999452,4864939.661899999,3.0,1.0
259,-7390.671238889298,4864835.034999996,4.0,2.0
260,-7603.5650999993095,4864979.7901,2.0,0.0
261,-7361.540699999779,4864765.608599998,2.0,2.0
262,-7682.543800000102,4864931.4921,0.0,0.0
263,-7359.331099998206,4864837.273500003,4.0,2.0
264,-7643.133699999192,4864947.8413999975,1.0,0.0
265,-7589.042099998644,4864985.517027273,1.0,0.0
266,-7326.485527322348,4864818.748783605,4.0,2.0
267,-7621.874699998648,4864976.306900002,1.0,0.0
268,-7349.475600000472,4864760.880199999,1.0,2.0
269,-7338.857999999075,4864833.494800001,1.0,2.0
270,-7426.938324466349,4864864.042516747,0.0,1.0
271,-7596.203200001269,4864983.354699999,1.0,0.0
272,-7436.049177779506,4864891.204000004,0.0,1.0
273,-7314.132500000298,4864816.752599998,2.0,2.0
274,-7353.695300001651,4864837.234874651,0.0,2.0
275,-7644.945300001649,4864948.8147,3.0,0.0
276,-7468.870245195925,4864828.667000003,0.0,1.0
277,-7349.546000000089,4864841.108000003,1.0,2.0
278,-7457.83181111142,4864815.285700001,2.0,1.0
279,-7541.2581428582125,4864920.777866668,3.0,1.0
280,-7469.88919999823,4864810.030100003,2.0,1.0
281,-7676.643599998206,4864932.7897000015,3.0,0.0
282,-7637.556499999017,4864905.532300002,1.0,0.0
283,-7356.611999999732,4864834.1625000015,3.0,2.0
284,-7594.736999999731,4864983.924077779,1.0,0.0
285,-7366.242400001734,4864838.919100001,1.0,2.0
286,-7667.351799998431,4864930.066799998,3.0,0.0
287,-7511.613728570087,4864853.5402000025,2.0,1.0
288,-7330.786899998785,4864821.437299997,1.0,2.0
289,-7589.062399998307,4864987.610399999,3.0,0.0
290,-7381.686900001019,4864835.035099998,1.0,2.0
291,-7463.946534570306,4864836.803314826,0.0,1.0
292,-7448.133837742701,4864861.809054181,3.0,1.0
293,-7426.483600001782,4864899.974799998,0.0,1.0
294,-7332.154229257255,4864832.493940249,0.0,2.0
295,-7370.614700000733,4864768.548980001,3.0,2.0
296,-7533.837600000203,4864949.42526596,0.0,1.0
297,-7411.328600000592,4864885.405900001,0.0,1.0
298,-7326.485527322348,4864818.748783605,4.0,2.0
299,-7689.51339999959,4864928.736100003,3.0,0.0
300,-7405.654399998486,4864808.869900003,1.0,2.0
301,-7366.169150000438,4864844.020599999,3.0,2.0
302,-7571.093199998142,4864893.093802638,1.0,1.0
303,-7414.916941028089,4864881.27501066,1.0,1.0
304,-7425.72810000181,4864901.759999997,0.0,1.0
305,-7324.486511655153,4864818.703599997,3.0,2.0
306,-7680.134599998592,4864934.500299997,0.0,0.0
307,-7669.247800000012,4864936.126800002,3.0,0.0
308,-7374.347500000149,4864847.753600001,3.0,2.0
309,-7618.763300001621,4864975.433799997,3.0,0.0
310,-7411.353135820478,4864802.929530874,0.0,2.0
311,-7408.32766068023,4864811.529825352,0.0,2.0
312,-7426.483600001782,4864899.974799998,0.0,1.0
313,-7643.428199999034,4864927.950800002,2.0,0.0
314,-7587.102299999446,4864986.090999998,3.0,0.0
315,-7332.117885852604,4864759.0534000015,1.0,2.0
316,-7316.84593333304,4864813.697499998,0.0,2.0
317,-7408.7145256139365,4864892.911716394,1.0,1.0
318,-7410.026599999515,4864887.749600002,0.0,1.0
319,-7460.7679000012595,4864810.030100003,3.0,1.0
320,-7533.837600000203,4864939.373000003,0.0,1.0
321,-7363.283789538592,4864847.233599998,2.0,2.0
322,-7356.4576000012485,4864786.255199999,2.0,2.0
323,-7388.263861134648,4864772.489,1.0,2.0
324,-7377.846599999814,4864852.802199997,3.0,2.0
325,-7425.661100000143,4864873.132700004,3.0,1.0
326,-7646.3603749992335,4864938.268272728,1.0,0.0
327,-7458.381099998953,4864810.030100003,1.0,1.0
328,-7523.601199999452,4864951.943599998,3.0,1.0
329,-7564.196299999952,4864871.373499997,2.0,1.0
330,-7330.786899998785,4864824.4234,4.0,2.0
331,-7460.7679000012595,4864815.285700001,1.0,1.0
332,-7337.633762499549,4864825.624499999,3.0,2.0
333,-7394.577824883162,4864836.924705662,1.0,2.0
334,-7632.282559998333,4864982.0603,1.0,0.0
335,-7369.632300000639,4864789.236699998,3.0,2.0
336,-7326.485527322348,4864818.748783605,4.0,2.0
337,-7531.664123876727,4864943.668036926,1.0,1.0
338,-7359.297899998724,4864837.234874651,0.0,2.0
339,-7661.680012500845,4864937.056900002,2.0,0.0
340,-7356.611999999732,4864841.7272000015,3.0,2.0
341,-7646.3075999990115,4864927.950800002,3.0,0.0
342,-7536.568279999743,4864934.328000002,1.0,1.0
343,-7408.6952507160595,4864892.961508581,2.0,1.0
344,-7336.700399998576,4864764.478799999,3.0,2.0
345,-7450.481994569302,4864826.589670561,0.0,1.0
346,-7559.4774454534045,4864882.3671180615,1.0,1.0
347,-7390.184700001031,4864846.027787848,1.0,1.0
348,-7601.616200000049,4864980.348899998,2.0,0.0
349,-7618.586899999529,4864984.319200002,0.0,0.0
350,-7375.028700001538,4864852.802199997,3.0,2.0
351,-7314.611699998379,4864800.712399997,0.0,2.0
352,-7628.134500000626,4864981.863899998,2.0,0.0
353,-7363.996100001038,4864837.273500003,4.0,2.0
354,-7601.616200000049,4864980.348899998,1.0,0.0
355,-7370.290916494641,4864842.546637629,4.0,2.0
356,-7639.158150000498,4864915.041199997,0.0,0.0
357,-7318.160399999469,4864814.879600003,3.0,2.0
358,-7313.731119778007,4864807.6461,1.0,2.0
359,-7303.767593483544,4864814.599399999,0.0,2.0
360,-7350.146999999883,4864763.226999998,3.0,2.0
361,-7646.206399999559,4864932.4318,1.0,0.0
362,-7408.925999999046,4864772.226599999,0.0,2.0
363,-7639.180100001397,4864913.130099997,3.0,0.0
364,-7390.734700001777,4864835.034999996,2.0,2.0
365,-7327.929099999366,4864824.406999998,4.0,2.0
366,-7352.520300000906,4864825.9152000025,1.0,2.0
367,-7533.837600000203,4864937.650390036,1.0,1.0
368,-7380.934599999338,4864847.235600002,3.0,2.0
369,-7346.1825999990115,4864770.2973000035,0.0,2.0
370,-7375.148099999876,4864773.7365000015,3.0,2.0
371,-7363.28240000084,4864837.914200001,3.0,2.0
372,-7385.372800000012,4864776.740699999,3.0,2.0
373,-7384.673000000417,4864839.087595038,0.0,2.0
374,-7325.052900001408,4864796.4609578485,2.0,2.0
375,-7641.812300000341,4864922.313900001,1.0,0.0
376,-7683.855900000781,4864930.865400001,3.0,0.0
377,-7505.901326922127,4864852.908049999,1.0,1.0
378,-7316.963899999858,4864795.2365000015,3.0,2.0
379,-7589.062399998307,4865016.687799999,2.0,0.0
380,-7516.841499999165,4864889.291000001,3.0,1.0
381,-7432.574799999595,4864896.747000001,0.0,1.0
382,-7352.416107691825,4864833.494800001,3.0,2.0
383,-7469.356098877886,4864834.110160768,2.0,1.0
384,-7674.972300000491,4864934.006999998,2.0,0.0
385,-7369.414400000125,4864765.608599998,3.0,2.0
386,-7448.133837742701,4864861.809054181,3.0,1.0
387,-7572.053273737431,4864869.381579727,1.0,1.0
388,-7320.078899998219,4864788.038999997,0.0,2.0
389,-7460.7679000012595,4864811.529825352,1.0,1.0
390,-7370.290916494641,4864842.546637629,4.0,2.0
391,-7321.038300000129,4864813.714900003,3.0,2.0
392,-7361.540699999779,4864761.8244,3.0,2.0
393,-7314.132500000298,4864816.752599998,2.0,2.0
394,-7506.9945560316555,4864834.893869832,2.0,1.0
395,-7369.414400000125,4864829.5512000015,0.0,2.0
396,-7359.297899998724,4864834.147,0.0,2.0
397,-7410.692299999297,4864887.749600002,0.0,1.0
398,-7377.0782699882975,4864842.961438999,1.0,2.0
399,-7470.523807692127,4864863.632855558,1.0,1.0
400,-7410.1004000008115,4864796.0331000015,4.0,2.0
401,-7376.904599998145,4864852.0293999985,4.0,2.0
402,-7404.8357000015685,4864808.159000002,0.0,2.0
403,-7390.095800001174,4864781.450599998,3.0,2.0
404,-7321.846261028199,4864826.773397222,0.0,2.0
405,-7637.195345453579,4864975.903516667,0.0,0.0
406,-7589.0014999993155,4864965.110838462,2.0,0.0
407,-7352.564330744866,4864833.493361258,0.0,2.0
408,-7594.736999999731,4864896.600603372,2.0,0.0
409,-7485.468600001186,4864874.716200001,3.0,1.0
410,-7313.731119778007,4864767.318000004,1.0,2.0
411,-7526.320097487421,4864920.777866668,3.0,1.0
412,-7377.651299998164,4864837.914200001,3.0,2.0
413,-7633.39531578849,4864977.021200001,3.0,0.0
414,-7316.680700000375,4864808.963799997,3.0,2.0
415,-7309.849300000816,4864812.695299998,1.0,2.0
416,-7406.06309999898,4864788.219300002,4.0,2.0
417,-7605.4193000011155,4864979.070799999,0.0,0.0
418,-7559.577676470884,4864871.639600001,3.0,1.0
419,-7537.339899998158,4864895.76601667,2.0,1.0
420,-7381.686900001019,4864845.755299999,2.0,2.0
421,-7669.243033333371,4864936.126800002,3.0,0.0
422,-7313.065520714968,4864792.170037955,2.0,2.0
423,-7448.133837742701,4864861.809054181,3.0,1.0
424,-7522.920607781836,4864937.397645449,1.0,1.0
425,-7454.2391000017515,4864823.6099999985,0.0,1.0
426,-7316.4574000015855,4864800.7843,1.0,2.0
427,-7397.926733333617,4864777.661399998,4.0,2.0
428,-7391.084499999881,4864781.450599998,3.0,2.0
429,-7411.2507000006735,4864789.236699998,3.0,2.0
430,-7643.417424999177,4864930.066799998,1.0,0.0
431,-7507.032078322023,4864853.117668681,1.0,1.0
432,-7322.587600000203,4864826.773397222,0.0,2.0
433,-7370.290916494641,4864842.546637629,4.0,2.0
434,-7636.261933334173,4864898.285099998,1.0,0.0
435,-7689.51339999959,4864928.736100003,1.0,0.0
436,-7519.008699998259,4864937.650390036,1.0,1.0
437,-7644.945300001649,4864945.2348000035,3.0,0.0
438,-7510.211205821485,4864949.3257834185,1.0,1.0
439,-7310.057300001383,4864815.1565999985,4.0,2.0
440,-7422.316300000994,4864895.611699998,3.0,1.0
441,-7359.91336009279,4864843.493344098,0.0,2.0
442,-7325.23409999907,4864818.356799996,1.0,2.0
443,-7313.731119778007,4864792.124340633,3.0,2.0
444,-7325.23409999907,4864812.07116285,3.0,2.0
445,-7407.379599999636,4864783.6682,3.0,2.0
446,-7641.812399998307,4864925.951300004,2.0,0.0
447,-7359.91336009279,4864833.481436481,0.0,2.0
448,-7496.947206757962,4864853.117668681,2.0,1.0
449,-7628.134500000626,4864977.021200001,3.0,0.0
450,-7675.393088888998,4864932.779600002,1.0,0.0
451,-7390.649026967585,4864780.518700004,2.0,2.0
452,-7338.663300000128,4864825.624499999,3.0,2.0
453,-7689.51339999959,4864934.486199996,3.0,0.0
454,-7366.193566667536,4864845.6472000005,3.0,2.0
455,-7674.965739999713,4864932.3301,2.0,0.0
456,-7541.2581428582125,4864923.973005974,3.0,1.0
457,-7329.403700001538,4864837.354500003,0.0,2.0
458,-7644.945300001649,4864948.8147,3.0,0.0
459,-7539.413493216038,4864920.777866668,3.0,1.0
460,-7383.73310000077,4864855.459899999,3.0,2.0
461,-7326.485527322348,4864818.748783605,4.0,2.0
462,-7516.198399998249,4864889.940200001,3.0,1.0
463,-7375.028700001538,4864855.459899999,3.0,2.0
464,-7435.0553999990225,4864878.1765,2.0,1.0
465,-7315.637699998914,4864820.5837,3.0,2.0
466,-7541.168800000101,4864920.726800002,1.0,1.0
467,-7482.24318571495,4864889.13557857,1.0,1.0
468,-7646.805700000375,4864938.7962,3.0,0.0
469,-7661.680012500845,4864938.275399998,2.0,0.0
470,-7385.426100000738,4864842.961438999,0.0,2.0
471,-7639.180100001397,4864905.532300002,3.0,0.0
472,-7603.5650999993095,4864979.7901,2.0,0.0
473,-7516.198399998249,4864889.940200001,3.0,1.0
474,-7314.109499998392,4864816.739699997,4.0,2.0
475,-7326.485527322348,4864818.748783605,4.0,2.0
476,-7641.812300000341,4864922.313900001,1.0,0.0
477,-7559.497299998999,4864887.650399998,2.0,1.0
478,-7320.078899998219,4864794.327799998,0.0,2.0
479,-7572.053273737431,4864882.3671180615,1.0,1.0
480,-7641.5731999985865,4865008.853,3.0,0.0
481,-7641.5731999985865,4865016.687799999,2.0,0.0
482,-7390.761199999601,4864829.615200001,2.0,2.0
483,-7370.290916494641,4864842.546637629,4.0,2.0
484,-7646.3077333333595,4864932.2717999965,0.0,0.0
485,-7640.289599999785,4865007.160400003,1.0,0.0
486,-7458.381099998953,4864852.149700001,0.0,1.0
487,-7363.282299999147,4864837.914200001,2.0,2.0
488,-7616.679500000551,4864975.433799997,1.0,0.0
489,-7519.111800000071,4864943.869619727,3.0,1.0
490,-7316.963899999858,4864795.2365000015,3.0,2.0
491,-7689.51339999959,4864928.736100003,3.0,0.0
492,-7633.278549999929,4864970.1148,2.0,0.0
493,-7555.236299999056,4864951.885300003,0.0,1.0
494,-7661.753100000322,4864938.275399998,3.0,0.0
495,-7457.755499999971,4864815.285700001,1.0,1.0
496,-7510.380681368523,4864949.532200001,2.0,1.0
497,-7327.959273736924,4864821.425342102,1.0,2.0
498,-7454.2391000017515,4864827.937682956,0.0,1.0
499,-7522.920607781836,4864937.397645449,1.0,1.0
500,-7324.057087499182,4864817.717,4.0,2.0
501,-7410.692299999297,4864890.038199998,0.0,1.0
502,-7458.082199998199,4864831.365887498,3.0,1.0
503,-7353.695300001651,4864833.5141,0.0,2.0
504,-7324.024299998901,4864813.714900003,2.0,2.0
505,-7639.35000000149,4865001.098099999,1.0,0.0
506,-7374.294482905418,4864837.9498,3.0,2.0
507,-7316.851499998943,4864813.784864679,2.0,2.0
508,-7439.624499998986,4864864.105536452,0.0,1.0
509,-7443.87767707184,4864852.194799997,3.0,1.0
510,-7352.520300000906,4864812.722818368,1.0,2.0
511,-7370.290916494641,4864842.546637629,4.0,2.0
512,-7318.341099999845,4864814.532499999,2.0,2.0
513,-7468.870245195925,4864827.937682956,0.0,1.0
514,-7375.028700001538,4864849.302699998,3.0,2.0
515,-7344.968400001527,4864749.565371691,3.0,2.0
