,0,1,2,3
95,-7307.941281949385,4864806.78809663,2.0,2.0
96,-7573.348526831591,4864926.308129467,1.0,1.0
97,-7550.990171080882,4864860.952056125,1.0,1.0
98,-7448.648476890377,4864887.859721956,2.0,1.0
99,-7366.90659124829,4864829.866183058,2.0,2.0
100,-7670.430402713228,4864997.5867055645,2.0,0.0
101,-7676.596604157531,4865007.828143382,3.0,0.0
102,-7338.981173432834,4864820.000739568,2.0,2.0
103,-7375.383632199699,4864782.203963928,0.0,2.0
104,-7363.783002510938,4864778.386186131,3.0,2.0
105,-7645.344150041084,4864927.850912916,2.0,0.0
106,-7424.36350890302,4864821.9966053,1.0,2.0
107,-7360.057063000542,4864780.111921043,0.0,2.0
108,-7582.291180980835,4864934.853403307,2.0,0.0
109,-7354.025007568579,4864845.817297183,1.0,2.0
110,-7305.088746869162,4864812.894099939,3.0,2.0
111,-7453.227768500341,4864866.962836525,0.0,1.0
112,-7474.133099174416,4864841.705496582,0.0,1.0
113,-7454.348291915852,4864789.185769941,1.0,1.0
114,-7512.668926518713,4864886.815710961,3.0,1.0
115,-7368.759146606646,4864835.868980719,0.0,2.0
116,-7653.8261710287625,4864924.303522223,1.0,0.0
117,-7365.59203908151,4864846.840271653,1.0,2.0
118,-7474.286534481878,4864843.321721456,0.0,1.0
119,-7491.779567106875,4864926.598499838,3.0,1.0
120,-7681.619940100051,4864944.519822544,2.0,0.0
121,-7364.248291017991,4864861.895337678,3.0,2.0
122,-7479.902270744932,4864880.000074855,2.0,1.0
123,-7446.5842818012825,4864875.936761535,3.0,1.0
124,-7416.775146545631,4864862.846707908,2.0,2.0
125,-7534.664409860065,4864869.978816411,1.0,1.0
126,-7387.521042981806,4864862.465594851,0.0,2.0
127,-7589.372551065431,4864890.7252661,3.0,0.0
128,-7498.742536151396,4864888.050953667,3.0,1.0
129,-7645.040631916313,4864927.605560947,1.0,0.0
130,-7518.519496608233,4864931.730090052,1.0,1.0
131,-7266.0024572434195,4864770.373955961,1.0,2.0
132,-7611.029255215192,4864977.683270435,1.0,0.0
133,-7400.861266283271,4864773.389028893,3.0,2.0
134,-7327.265660474706,4864791.64020212,1.0,2.0
135,-7405.8858285047,4864812.5941732265,3.0,2.0
136,-7360.958136014042,4864820.342391383,3.0,2.0
137,-7660.677183842989,4864925.854498788,2.0,0.0
138,-7491.078525944787,4864855.281577619,2.0,1.0
139,-7339.995371431357,4864809.979459091,1.0,2.0
140,-7329.950160050938,4864796.640369017,0.0,2.0
141,-7290.885416079468,4864780.928832621,3.0,2.0
142,-7639.184392425207,4864927.452984747,2.0,0.0
143,-7448.634921865139,4864868.662114696,0.0,1.0
144,-7602.408351637756,4864920.338957984,3.0,0.0
145,-7442.109013280485,4864875.125453703,0.0,1.0
146,-7467.696164384565,4864870.030014702,0.0,1.0
147,-7323.390183035121,4864818.765704005,3.0,2.0
148,-7313.77825118729,4864796.835874337,0.0,2.0
149,-7442.11381706028,4864870.150055869,0.0,1.0
150,-7388.577451015389,4864838.342189257,4.0,2.0
151,-7680.095542306872,4864929.53008238,2.0,0.0
152,-7392.103877490029,4864785.500491952,3.0,2.0
153,-7568.150277703848,4864909.645930618,3.0,1.0
154,-7316.362989560967,4864816.643367517,3.0,2.0
155,-7612.293275498852,4864912.31319692,0.0,0.0
156,-7366.399412789873,4864822.895374014,1.0,2.0
157,-7533.272085150293,4864918.422076161,1.0,1.0
158,-7690.536800559839,4864945.383260221,1.0,0.0
159,-7583.806891742905,4864956.214824157,0.0,0.0
160,-7320.732766768612,4864805.909600077,3.0,2.0
161,-7643.016057767615,4864922.956619838,0.0,0.0
162,-7320.437723641631,4864816.214885764,3.0,2.0
163,-7341.902345991435,4864805.380199351,0.0,2.0
164,-7367.697909115895,4864812.947403307,0.0,2.0
165,-7388.924113374132,4864803.148507791,2.0,2.0
166,-7357.627717962784,4864787.92114034,1.0,2.0
167,-7372.653542250898,4864824.02622447,2.0,2.0
168,-7349.973307143073,4864811.036042519,0.0,2.0
169,-7619.57055328615,4864968.67296961,1.0,0.0
170,-7373.7324388760235,4864836.227690231,2.0,2.0
171,-7629.048833030663,4864985.25994786,1.0,0.0
172,-7423.342861326454,4864800.604597264,3.0,2.0
173,-7693.158509485581,4864940.233052668,2.0,0.0
174,-7359.764833002051,4864774.253324928,1.0,2.0
175,-7623.907067619305,4864915.92335892,2.0,0.0
176,-7382.3003099138405,4864770.027723401,3.0,2.0
177,-7342.131813525449,4864767.487787823,0.0,2.0
178,-7372.308134304716,4864812.201689752,2.0,2.0
179,-7335.116899372355,4864806.804410751,0.0,2.0
180,-7317.940966846287,4864806.537670799,0.0,2.0
181,-7639.865579727783,4864909.046882091,2.0,0.0
182,-7567.448810767601,4864882.964325452,3.0,0.0
183,-7364.545332621773,4864766.8310036585,3.0,2.0
184,-7399.829140122083,4864826.071898036,3.0,2.0
185,-7575.75127444496,4864960.329587006,1.0,0.0
186,-7626.652081936984,4864917.309391515,2.0,0.0
187,-7532.791144272879,4864959.73271834,2.0,1.0
188,-7590.032775707011,4864958.456453206,0.0,0.0
189,-7630.8478283435825,4864912.258787376,2.0,0.0
190,-7366.443552830456,4864837.511240412,0.0,2.0
191,-7386.678063380553,4864850.869202121,0.0,2.0
192,-7364.249205621,4864826.70642139,3.0,2.0
193,-7604.673291160991,4864925.766614945,0.0,0.0
194,-7310.871170687828,4864819.623115921,0.0,2.0
195,-7461.121207455422,4864830.276332228,0.0,1.0
196,-7312.627292751933,4864766.123474564,3.0,2.0
197,-7378.706355616646,4864852.454086945,1.0,2.0
198,-7472.550248154448,4864839.219532407,0.0,1.0
199,-7652.926568807138,4864986.899979379,3.0,0.0
200,-7389.070189599648,4864799.21249311,2.0,2.0
201,-7377.110021379326,4864849.739745278,0.0,2.0
202,-7580.978611473859,4864961.652538393,3.0,0.0
203,-7472.267594476831,4864826.368902636,2.0,1.0
204,-7558.123538139885,4864934.083015807,3.0,0.0
205,-7442.403738161056,4864875.091658246,0.0,2.0
206,-7398.410976644388,4864794.023636869,1.0,2.0
207,-7359.7866723675115,4864785.527672457,0.0,2.0
208,-7341.890840105631,4864784.576549839,1.0,2.0
209,-7647.58163014699,4864932.698191603,2.0,0.0
210,-7612.234500734623,4864900.156740732,0.0,0.0
211,-7539.176517906415,4864939.283024967,2.0,1.0
212,-7414.703716124905,4864887.317784931,2.0,1.0
213,-7332.342858293189,4864814.976838605,0.0,2.0
214,-7392.428519884737,4864832.994873661,3.0,2.0
215,-7403.262520774535,4864840.431021703,1.0,2.0
216,-7396.759074268817,4864869.341062271,3.0,1.0
217,-7658.720540748775,4865010.154457501,2.0,0.0
218,-7307.720536431565,4864803.80533507,1.0,2.0
219,-7515.427353799017,4864861.400295794,1.0,1.0
220,-7380.491188983845,4864845.878041862,2.0,2.0
221,-7364.09679554915,4864797.029079387,3.0,2.0
222,-7419.468948423152,4864808.300122807,3.0,2.0
223,-7338.367965027429,4864813.094354869,0.0,2.0
224,-7430.868110614443,4864863.391478759,1.0,1.0
225,-7410.038438554,4864857.3621505145,0.0,2.0
226,-7330.646180292483,4864812.16078224,1.0,2.0
227,-7638.180053022428,4865001.154815708,0.0,0.0
228,-7307.002753986072,4864824.2854147125,3.0,2.0
229,-7327.186531490117,4864803.420479263,3.0,2.0
230,-7433.9680449722655,4864880.471349246,2.0,1.0
231,-7467.696164384565,4864870.030014702,0.0,1.0
232,-7373.018579046096,4864837.62490827,3.0,2.0
233,-7327.086088030735,4864746.684236191,1.0,2.0
234,-7629.268280809563,4864990.82173226,0.0,0.0
235,-7516.782445942457,4864944.615084298,1.0,1.0
236,-7611.258948185722,4864906.604041322,1.0,0.0
237,-7575.061578926435,4864906.875713732,1.0,1.0
238,-7473.668312821101,4864849.319619428,2.0,1.0
239,-7500.309140033959,4864922.9486210765,1.0,1.0
240,-7415.389349573468,4864866.249735452,0.0,2.0
241,-7424.019198777666,4864875.297254369,1.0,1.0
242,-7630.280035685529,4864961.345845796,3.0,0.0
243,-7406.9274000407295,4864805.599746096,3.0,2.0
244,-7381.622493201104,4864829.536912747,3.0,2.0
245,-7688.803879998006,4864921.146893458,1.0,0.0
246,-7630.220292007616,4864932.707887517,3.0,0.0
247,-7405.368879327594,4864860.817965361,3.0,2.0
248,-7502.501020401139,4864892.5140578,3.0,1.0
249,-7405.487784651066,4864860.901464957,3.0,2.0
250,-7631.843344557102,4864922.518874409,2.0,0.0
251,-7343.840290748725,4864828.535929143,1.0,2.0
252,-7508.543478913748,4864930.717800412,1.0,1.0
253,-7364.240515932613,4864818.352647973,2.0,2.0
254,-7414.306391908579,4864829.229865192,3.0,2.0
255,-7334.355772364165,4864820.155845251,2.0,2.0
256,-7360.6458943818725,4864855.46096367,1.0,2.0
257,-7272.117471153657,4864797.793954993,1.0,2.0
258,-7502.026428736558,4864920.535125127,3.0,1.0
259,-7367.210517470433,4864804.660144389,3.0,2.0
260,-7599.150747185205,4864977.771426761,2.0,0.0
261,-7388.492295187566,4864798.1851460505,3.0,2.0
262,-7680.8064817771365,4864935.281098765,1.0,0.0
263,-7380.967177972158,4864823.558849335,3.0,2.0
264,-7654.9748464333725,4864948.594792356,2.0,0.0
265,-7543.0474744306,4864930.369917967,1.0,0.0
266,-7308.374447713654,4864798.703588196,4.0,2.0
267,-7599.020074606713,4864971.078832591,1.0,0.0
268,-7349.660599599902,4864790.05687541,1.0,2.0
269,-7329.978015395069,4864818.814331038,1.0,2.0
270,-7453.1962542551455,4864861.79153097,0.0,1.0
271,-7594.274989375735,4864960.864953339,1.0,0.0
272,-7434.5010854339425,4864876.640357184,0.0,1.0
273,-7315.789784002993,4864800.939184651,2.0,2.0
274,-7394.539841045769,4864857.707001481,0.0,2.0
275,-7586.749860765156,4864920.4195695575,3.0,0.0
276,-7476.80943273408,4864838.963014112,0.0,1.0
277,-7391.40553841319,4864853.85417688,1.0,2.0
278,-7462.107546138437,4864818.591226584,2.0,1.0
279,-7523.838641542772,4864923.399594797,3.0,1.0
280,-7481.624532778203,4864824.89610414,2.0,1.0
281,-7658.27768013061,4864917.5496182805,3.0,0.0
282,-7653.844571927427,4864919.383958363,0.0,0.0
283,-7370.481209052274,4864821.973762808,3.0,2.0
284,-7602.072463794696,4864989.029030854,1.0,0.0
285,-7336.188394937344,4864834.313142183,1.0,2.0
286,-7650.712966181174,4864913.677212276,2.0,0.0
287,-7523.131661409802,4864859.337292255,2.0,1.0
288,-7316.143257624803,4864787.624775732,1.0,2.0
289,-7594.718361038426,4864993.413015941,3.0,0.0
290,-7401.361954451518,4864865.086058189,1.0,2.0
291,-7478.549683426854,4864838.330621243,0.0,1.0
292,-7467.696164384565,4864870.030014702,0.0,1.0
293,-7452.438203949127,4864878.7722136,0.0,1.0
294,-7401.237908955303,4864852.9688054165,0.0,2.0
295,-7383.54159284892,4864779.961322893,3.0,2.0
296,-7511.746269039531,4864943.189445061,1.0,1.0
297,-7439.990629857333,4864874.388051127,0.0,1.0
298,-7308.374447713654,4864798.703588196,4.0,2.0
299,-7598.68231722164,4864898.500089109,0.0,0.0
300,-7388.03289107251,4864807.868084009,1.0,2.0
301,-7402.641083936962,4864859.120214033,3.0,2.0
302,-7559.535590096889,4864856.012618192,1.0,1.0
303,-7396.364366043067,4864876.58980547,2.0,1.0
304,-7449.78732794601,4864877.125605526,0.0,1.0
305,-7330.293703457788,4864821.677010152,3.0,2.0
306,-7646.551030469555,4864920.525480444,0.0,0.0
307,-7727.002051336652,4864972.014957523,2.0,0.0
308,-7394.559368860774,4864861.147373185,3.0,2.0
309,-7584.574853957928,4864968.310812468,2.0,0.0
310,-7431.919250695159,4864832.151012979,0.0,2.0
311,-7393.488685163295,4864789.902781091,0.0,2.0
312,-7441.768688545572,4864874.46998813,0.0,1.0
313,-7691.241137739742,4864941.079881635,3.0,0.0
314,-7592.894345485069,4864993.51245803,3.0,0.0
315,-7333.239146497836,4864796.588222386,1.0,2.0
316,-7309.514914857397,4864818.06952647,0.0,2.0
317,-7456.809431098132,4864877.171778741,1.0,1.0
318,-7449.22020311386,4864872.56775165,0.0,1.0
319,-7453.49643820599,4864819.888187557,3.0,1.0
320,-7496.965768392817,4864926.834004648,1.0,1.0
321,-7371.252140318353,4864855.229886734,2.0,2.0
322,-7342.7080654318825,4864765.485173595,1.0,2.0
323,-7383.800084976946,4864793.192735459,1.0,2.0
324,-7364.9025003989545,4864864.114606252,3.0,2.0
325,-7443.521038780523,4864879.232582431,3.0,1.0
326,-7683.6556154677255,4864933.45066305,1.0,0.0
327,-7464.935893498793,4864831.875391811,1.0,1.0
328,-7489.018647131593,4864921.117740012,3.0,1.0
329,-7543.550034070323,4864863.367109586,1.0,1.0
330,-7344.809471851733,4864830.060733378,3.0,2.0
331,-7483.6010744500145,4864833.530410009,1.0,1.0
332,-7339.741666285643,4864827.027622661,3.0,2.0
333,-7419.148091690076,4864853.480000351,1.0,2.0
334,-7610.190627347457,4864990.017602021,0.0,0.0
335,-7409.265826914771,4864826.536290586,3.0,2.0
336,-7308.374447713654,4864798.703588196,4.0,2.0
337,-7500.309140033959,4864922.9486210765,1.0,1.0
338,-7366.191239423195,4864841.640113709,0.0,2.0
339,-7704.916751057825,4864944.062783128,2.0,0.0
340,-7395.062388842278,4864849.395533673,3.0,2.0
341,-7644.63297823708,4864939.934150034,2.0,0.0
342,-7514.064292308345,4864934.112330766,1.0,1.0
343,-7418.4054972792255,4864878.806541162,2.0,1.0
344,-7299.099520537545,4864739.664536108,3.0,2.0
345,-7470.679494592384,4864841.276101127,0.0,1.0
346,-7533.031276733454,4864872.1303440025,1.0,1.0
347,-7442.004242779096,4864869.858891143,1.0,2.0
348,-7611.776225915809,4864981.341579182,3.0,0.0
349,-7612.117269676271,4864980.918780185,0.0,0.0
350,-7417.618898258081,4864867.232012212,3.0,2.0
351,-7359.167613056236,4864827.131709044,0.0,2.0
352,-7595.103014507066,4864965.998510918,2.0,0.0
353,-7307.379126872515,4864792.840016149,3.0,2.0
354,-7584.363429472019,4864961.710944851,1.0,0.0
355,-7388.577451015389,4864838.342189257,4.0,2.0
356,-7615.919993309795,4864911.901100361,0.0,0.0
357,-7308.457968518713,4864820.177681242,3.0,2.0
358,-7388.397514389463,4864846.652734756,1.0,2.0
359,-7303.033126065243,4864821.508669235,0.0,2.0
360,-7340.775057324508,4864753.140592625,3.0,2.0
361,-7677.873984782607,4864929.561183925,1.0,0.0
362,-7355.231056481144,4864803.803168142,0.0,2.0
363,-7603.383935462538,4864897.2996915765,3.0,0.0
364,-7382.214555264167,4864834.48563804,2.0,2.0
365,-7324.644481343456,4864839.380015485,1.0,2.0
366,-7344.801065427257,4864804.551957986,1.0,2.0
367,-7498.757884759424,4864920.382889513,1.0,1.0
368,-7395.956046919944,4864862.600587935,3.0,2.0
369,-7389.99194901906,4864792.041298379,0.0,2.0
370,-7352.845497813902,4864793.373468794,2.0,2.0
371,-7366.663949723204,4864840.318625494,2.0,2.0
372,-7404.566862325684,4864794.83578562,3.0,2.0
373,-7351.398545329996,4864814.843042053,0.0,2.0
374,-7349.378297040267,4864832.095078139,2.0,2.0
375,-7653.400249949243,4864920.876147584,1.0,0.0
376,-7672.5575217190835,4864929.717252415,3.0,0.0
377,-7523.773961659104,4864833.876831418,1.0,1.0
378,-7365.601440030922,4864800.14101292,3.0,2.0
379,-7584.114452506437,4864969.867242403,3.0,0.0
380,-7489.01021992128,4864880.5092227375,2.0,1.0
381,-7438.196425893528,4864874.688617478,0.0,1.0
382,-7372.316341857908,4864817.760888139,3.0,2.0
383,-7495.531546483376,4864836.871482101,2.0,1.0
384,-7696.876063068106,4864944.404415345,2.0,0.0
385,-7358.192986985584,4864769.787402986,3.0,2.0
386,-7467.696164384565,4864870.030014702,0.0,1.0
387,-7549.154491520893,4864862.680489332,1.0,1.0
388,-7412.882889712486,4864831.954264778,0.0,2.0
389,-7450.095088389215,4864805.946627727,1.0,1.0
390,-7388.577451015389,4864838.342189257,4.0,2.0
391,-7330.611962393648,4864804.131565386,3.0,2.0
392,-7368.627926653866,4864765.198001335,3.0,2.0
393,-7304.934659104512,4864802.497186394,2.0,2.0
394,-7491.829491237895,4864836.514528766,2.0,1.0
395,-7369.00401868106,4864837.033090673,0.0,2.0
396,-7376.289095898659,4864840.066794508,0.0,2.0
397,-7442.698218792857,4864873.914355579,0.0,1.0
398,-7372.557723130537,4864836.369630714,3.0,2.0
399,-7468.005828349944,4864870.345541251,0.0,1.0
400,-7407.674375606692,4864791.534454297,4.0,2.0
401,-7398.0687617027825,4864834.246641122,4.0,2.0
402,-7404.434656817867,4864812.757097521,0.0,2.0
403,-7386.283168380751,4864778.805723095,3.0,2.0
404,-7365.039951376779,4864846.738115159,0.0,2.0
405,-7601.55507184106,4864980.143246993,0.0,0.0
406,-7600.724018827387,4864940.743022494,1.0,0.0
407,-7363.416880662302,4864811.002540318,0.0,2.0
408,-7604.437026078486,4865002.351113066,2.0,0.0
409,-7484.702950441623,4864878.359990692,2.0,1.0
410,-7345.118069700795,4864776.771957926,1.0,2.0
411,-7493.206911223079,4864921.882005429,3.0,1.0
412,-7386.236000376626,4864838.654957841,3.0,2.0
413,-7588.8556070299755,4864958.324639904,3.0,0.0
414,-7339.52097268021,4864838.415849193,3.0,2.0
415,-7352.628819886427,4864827.263252049,1.0,2.0
416,-7401.214651261949,4864789.529108199,4.0,2.0
417,-7667.549445757859,4865009.33442942,1.0,0.0
418,-7519.033346574941,4864860.964056835,3.0,1.0
419,-7550.01316381126,4864909.599030879,1.0,1.0
420,-7394.799641304015,4864848.869432229,2.0,2.0
421,-7732.5050439386505,4864974.836389955,2.0,0.0
422,-7320.167685870368,4864782.677644172,2.0,2.0
423,-7467.696164384565,4864870.030014702,0.0,1.0
424,-7549.414117989541,4864952.927448547,1.0,1.0
425,-7473.635361656759,4864842.6318110125,0.0,1.0
426,-7338.6585258048535,4864784.768876256,1.0,2.0
427,-7390.229728617581,4864774.285864913,4.0,2.0
428,-7379.050408664794,4864770.889338429,3.0,2.0
429,-7416.320871787638,4864800.133897966,3.0,2.0
430,-7655.59359635866,4864922.103773075,0.0,0.0
431,-7493.957635675487,4864837.275657902,2.0,1.0
432,-7366.734903746701,4864846.713425535,0.0,2.0
433,-7388.577451015389,4864838.342189257,4.0,2.0
434,-7624.878002800538,4864905.153684194,1.0,0.0
435,-7649.869044038188,4864926.389050469,0.0,0.0
436,-7485.1891651189035,4864914.888167038,1.0,1.0
437,-7629.094333177281,4864959.8299772935,3.0,0.0
438,-7497.874558730952,4864944.202465219,1.0,1.0
439,-7284.4226712990085,4864789.356918208,3.0,2.0
440,-7452.84180310023,4864873.849233413,3.0,1.0
441,-7397.277862348123,4864850.2425943175,0.0,2.0
442,-7310.027408787676,4864813.339562964,1.0,2.0
443,-7345.437896391771,4864824.5234805,3.0,2.0
444,-7298.741369660231,4864802.839690887,3.0,2.0
445,-7416.2406827301165,4864801.605147056,3.0,2.0
446,-7701.28923975144,4864951.02795455,2.0,0.0
447,-7343.7598506978575,4864804.053627224,0.0,2.0
448,-7495.804675765269,4864845.7999891555,2.0,1.0
449,-7624.729172210153,4864971.397761291,3.0,0.0
450,-7666.0119931846975,4864927.617653292,1.0,0.0
451,-7382.28105437993,4864797.772577766,3.0,2.0
452,-7382.937766984461,4864828.360195961,3.0,2.0
453,-7611.854328105813,4864900.201457105,3.0,0.0
454,-7382.479658933374,4864845.760357199,3.0,2.0
455,-7674.629640946658,4864921.894457629,2.0,0.0
456,-7512.157816819463,4864924.409668959,3.0,1.0
457,-7391.192755606076,4864858.210164992,0.0,2.0
458,-7651.123224376377,4864961.576659446,3.0,0.0
459,-7514.640393115407,4864928.198225181,3.0,1.0
460,-7398.844687591143,4864865.8846172765,3.0,2.0
461,-7308.374447713654,4864798.703588196,4.0,2.0
462,-7496.097184785347,4864869.205488885,3.0,1.0
463,-7391.623642299036,4864864.705328565,3.0,2.0
464,-7421.364103229874,4864884.91086688,2.0,1.0
465,-7336.0026242295235,4864822.341279012,3.0,2.0
466,-7543.553908330583,4864941.488820942,1.0,1.0
467,-7479.902270744932,4864880.000074855,2.0,1.0
468,-7702.150221854454,4864942.257951332,2.0,0.0
469,-7605.434362869652,4864903.144425364,2.0,0.0
470,-7367.093119396326,4864853.2613704875,0.0,2.0
471,-7613.150447080519,4864883.844604381,3.0,0.0
472,-7625.613959989773,4864996.327654074,2.0,0.0
473,-7501.881970213202,4864883.654741314,3.0,1.0
474,-7318.242224691837,4864815.129943201,3.0,2.0
475,-7308.374447713654,4864798.703588196,4.0,2.0
476,-7715.4622149089955,4864947.719668844,1.0,0.0
477,-7567.174005104166,4864897.50060905,1.0,1.0
478,-7287.457399568899,4864777.299982854,1.0,2.0
479,-7553.271295395896,4864861.124274729,1.0,1.0
480,-7677.400346711872,4865012.314345003,3.0,0.0
481,-7594.447108410649,4864973.733310162,1.0,0.0
482,-7392.809134905171,4864818.434481456,2.0,2.0
483,-7388.577451015389,4864838.342189257,4.0,2.0
484,-7606.77117987717,4864907.901780388,0.0,0.0
485,-7642.402284196435,4864984.489337697,1.0,0.0
486,-7466.280612867226,4864841.445511685,0.0,1.0
487,-7363.2611734852935,4864836.987141465,2.0,2.0
488,-7658.798767996759,4865018.534033756,1.0,0.0
489,-7499.902983762559,4864927.2431469755,3.0,1.0
490,-7352.405479483765,4864798.388707394,3.0,2.0
491,-7662.157703978865,4864917.3116735015,3.0,0.0
492,-7597.423520082222,4864953.144580534,2.0,0.0
493,-7506.213368937702,4864925.955526842,0.0,1.0
494,-7595.479882345636,4864900.657617991,3.0,0.0
495,-7445.799365936331,4864792.758824796,1.0,1.0
496,-7513.221607372089,4864953.004797539,2.0,1.0
497,-7359.107202559318,4864801.9792218255,1.0,2.0
498,-7469.620238423633,4864835.503342778,0.0,1.0
499,-7549.414117989541,4864952.927448547,1.0,1.0
500,-7299.6117486483245,4864803.151542544,3.0,2.0
501,-7442.084513765716,4864874.22971373,0.0,1.0
502,-7455.535615782626,4864855.615916759,3.0,1.0
503,-7342.347189621644,4864821.557795947,0.0,2.0
504,-7355.979001969201,4864823.432545346,2.0,2.0
505,-7594.146476996554,4864966.442424785,0.0,0.0
506,-7385.816743184823,4864828.614682604,3.0,2.0
507,-7320.257479946397,4864810.04336903,2.0,2.0
508,-7444.648749073501,4864867.929934383,0.0,1.0
509,-7453.189176883846,4864855.269557268,3.0,1.0
510,-7354.75425227188,4864813.426812495,1.0,2.0
511,-7388.577451015389,4864838.342189257,4.0,2.0
512,-7300.015206243195,4864799.271355233,2.0,2.0
513,-7477.2274340481,4864842.406335503,0.0,1.0
514,-7411.203110975613,4864865.93656658,3.0,2.0
